reviewId,userName,score,at,content,thumbsUpCount
87557599-411e-48cc-9dac-94a8e7c1f477,Derry Saputra Emilga,1,2026-03-11 00:16:51,"dua malam begadang demi tiket mudik TNK - BTA tp server ga bisa akomodir, malah langsung habis karena Penumpang yang ambil rute TNK - Kotabumi. tolong diperbaiki KUALA STABAS untuk semua PENUMPANG SEMUA RUTE, bukan hanya Untuk Rute TANJUNG KARANG - KOTABUMI SAJA, Sistem Bobrok !",0
0882ecd4-7df7-4f72-b4a6-36f22491dbee,agus santoso,1,2026-03-11 00:15:33,"di aplikasi habis, beli di calo ready. kocak kk",0
879e43d6-3c55-45df-93f4-ac41fed05a9d,Anjas Novita,5,2026-03-10 22:07:40,Good app,0
a67f28ab-c3ac-4b9a-a4d7-ff64ba22ef9b,Y H,5,2026-03-10 20:59:35,cepat dan mudah,0
dc9c24d9-4780-4efb-a360-141c49230839,Farhan Aulia Kamal,5,2026-03-10 19:41:02,dari sekian banyak BUMN. KAI doang yang bagus. BUMN yang lainnya buat APK kaya sampah,0
33263bc6-3976-46ca-a014-1bc06c511fb9,Farras Mufid,1,2026-03-10 19:33:55,"sever error terus, sekelas KAI apk nya sangat sangat jelek tidak dapat memesan tiket server sering down",0
bf93b2c9-c352-40b8-9233-903b2f39ba80,Hamka Ridwan,5,2026-03-10 19:25:10,ok,0
33b147f1-0097-4b37-9c9a-5d5d968771e6,Danang Widarto,1,2026-03-10 19:01:54,Lemot payah gak jelas..!!! sering eror gak jelas,0
75a033b8-ba32-44fd-a2cc-3ccc2130481f,khusnul kawakib,5,2026-03-10 18:41:50,praktis,0
c45bff09-6b5a-482a-9929-a0dda01eb062,Yudani Hermawan,5,2026-03-10 18:19:26,sukses selalu KAI,0
50c6ecf3-0945-492e-b753-60f697c7f55c,rafif karis,1,2026-03-10 17:38:00,RUWET,0
cf8c61dd-efb3-4044-b349-391974043c6b,Ricat Victori,1,2026-03-10 17:28:04,aplikasi gajelas kebanyakan error. masa setiap mau bayar gagal terus pending lama nunggu and pasti keluar halaman. DEVELOPER LU GANTII. BANYAK BUZZER BINTANG 5 MAKANYA GA BERBENAH,1
5aecb077-b571-463d-b885-355ed26834ed,Ali Muhtar,5,2026-03-10 16:29:05,semakin ok,0
83b505ab-7bdc-45c1-b301-c595bf772960,val val,5,2026-03-10 16:20:35,jos,0
98631aad-c06a-4576-be12-3fb4145aec12,Budi Santoso,4,2026-03-10 14:55:09,aplikasi udah bagus....tapi waktu cari tiket bila kelamaan......... jadwal nya tidak akan tersedia....normal lagi kisaran 20 menitan,0
c12554c5-08db-4f21-8190-9b1ee96ed9f3,Bocah 1999,5,2026-03-10 14:40:38,mudah😎,0
5faced9b-d697-4cc4-9a58-99ca029f78bf,Muhammad Falihuddin,2,2026-03-10 14:17:21,sulit sekali melakukan pembayaran!!!!!!!,0
67d6437e-4e29-4a4b-a35f-0316e50ef5be,Edy Susanto,5,2026-03-10 14:12:27,sangat membantu pelayanan transportasi keluarga saya,0
924e0cb6-78da-4e00-8cd3-e5d3daf597d1,Abdul Muhyi Rofii,1,2026-03-10 13:49:22,APLIKASI BIKIN BEBAN !!!! MAU CANCEL AJA HARUS KIRIM OTP EMAIL DAN NO HP.. PARAH MAKAN UANG HARAM HAK PENUMPANG KAI.!!!,0
7c95b9a3-3aa4-44cb-8f94-034f82f65e19,Bintang Valentino,1,2026-03-10 13:32:22,top-up udah 2 hari masih blm ada masuk masuk gimana ini,0
ee14af0b-9657-4397-8b8e-875f1eb56c9f,Ranu Official,1,2026-03-10 13:02:58,"saya naik kereta Cikuray dr cikampek ke jatinegara no kursi deket jendela, tapi yg dudukin orang lain, tolong pak di informasikan lagi ancam orang yg ga sesuai tempat duduknya. himbauan berlaku untuk seluruh penumpang ya, bukan orang-orang tertentu doang. (kecuali kereta lokal bebas tempat duduk)",0
055967da-9906-4413-86dc-afb4a802f566,Dadan Handani,5,2026-03-10 13:01:41,terima kasih,0
7a7c8183-93ac-43c0-aa74-abac4ceb4c46,Auliya Rahmanto,5,2026-03-10 12:42:16,mantap,0
e05f1f11-8081-4778-80de-4266c510afb2,Alim Lim,1,2026-03-10 12:37:01,"tolong kai d perbaiki lagi aplikasi nya , cek d aplikasi kai jadwal kereta kosong semua per tgl nya , giliran cek di traveloka jadwal muncul ,, gimana ini ,",0
afcb7cc1-81e5-4d6a-b192-f840d086fa2d,Erwin Ragil Pamungkas,1,2026-03-10 12:36:22,aplikasinya kaya sampah,0
d99fa22a-f31b-4fd9-8fb0-20b6026f4789,Adlan Ghafar,3,2026-03-10 12:27:55,"halo.. membatalkan booking ditengah proses, masuk dalam kategori booking kah? karena dapat notif batas booking 6x padahal belum capai angka segitu untuk yang sudah saya booking. Bug atau memang begitu?",0
f230f410-b8e7-413d-92cd-4c5e7a61e2e7,AKUBENCIREDMI REDMIASU,1,2026-03-10 12:22:58,"apalah aplikasi GK jelas padahal metode pembayaran nya banyak tapi pada GK bisa dan juga saya sudah melakukan semua langkah nya tapi percuma semua, memang tll",0
e9a8830f-be0c-4e67-9965-b918d9cbf84f,Muji Atiq,5,2026-03-10 11:19:46,makin gampang beli tiket kereta tanpa harus ke stasiun,0
e13c895f-cb65-45ed-8966-c4258e837913,sentot purboseno,5,2026-03-10 11:08:26,mantf,0
ac4b3b06-cf0e-4443-936e-050b037ea6c7,Retno Setyo,5,2026-03-10 11:00:43,"Emm, najong",0
94289486-8ae5-465e-afec-da5388741bbd,Catur Wahyudi,5,2026-03-10 10:56:13,enak,0
ce149725-4781-468a-92c4-71d3c03d37e4,Riki Teple,5,2026-03-10 10:25:29,sangat membantu,0
9fa45917-b726-4f24-b060-7cb1dddd473f,Muhammad Aldy,5,2026-03-10 09:27:10,good,0
ed1e3bee-60d4-4db1-a3aa-a14b66f06eed,Agus Tito,5,2026-03-10 08:36:59,sangat baik,0
039af7df-9235-4211-95e2-465431b34fe3,Mendem Sewu,5,2026-03-10 06:43:25,mantap,0
6d9e72ac-45d3-4260-a72c-9f3861e7a809,Achmad Azwar Febrian,1,2026-03-10 06:31:59,kenapa saldo saya belum masuk saja dr kmrn..pdhl saldo di rekning sudah berkurang..komplem hrs kmn klo kya gn..mna gda fitur chat admin lagi.aneh bgt ni KAI .,0
2da85db5-099f-4c18-ad18-66e9fbb40a06,Kaifal fahiya,1,2026-03-10 05:09:54,"tiket buat lebaran habis terus, sistemnya atau ada orang dalam ini emang susah!!",0
a7326b6e-fd20-4a66-acbf-22973fe8b62b,hanafi wiyawan,5,2026-03-10 04:47:29,"Sangant membantu,.",0
ceb6b724-032a-417d-b543-96ffd5e720bf,Sky Journey Gaming,2,2026-03-10 04:30:18,"mau cek tiket kereta aja error trus, tolong lah di benerin apk nya, masa iya lebaran mau beli tiket error",0
847e38f8-8677-44d9-b955-993a83999347,Layli bila,1,2026-03-10 04:19:28,"max.4org sdgkan 1klrg 5anggota... lalu pesan lgi dgn rute yg sm, dgn akun yg sm tdk bisa... mohon aplikasi diupgrade lgi...",0
77997137-602c-40bd-af2e-407f9c018430,ATHAL QOLBI,5,2026-03-10 04:19:12,"pemesanan menjadi lebih cepat, transparan dan adil.",0
c9dfbd9a-feb7-412f-8562-9be2d836095b,Sony Firmansyah,5,2026-03-10 03:00:58,sangat puas,0
6efc6c01-518b-49e7-a521-c47661ea47c1,Novi Humaemi,5,2026-03-10 00:59:20,berguna..,0
5f55600c-981e-439c-8b0e-29f88b4800fa,Ell 31,5,2026-03-10 00:46:14,ok,0
23ae4243-52db-4ed8-8bcd-4710df35d7bf,Anang Kristianto,5,2026-03-10 00:05:48,okeee,0
59b9775c-d186-4a4a-8d1a-abb2a4915f5d,Rania Sabila,1,2026-03-09 23:44:03,apknya kumat lgi masa kmrn aku mau beli jam 00.00 udh abis buat seminggi kedepannya aneh bgt,0
a7cd8d5a-b430-435c-a435-0fbe0ba2a1b8,Rina Novianti,5,2026-03-09 22:24:28,"proses mudah dan cepat, mantapp",0
b3fd6783-7348-4afb-8e4b-8c12d5013e4d,Diana Sasmita,1,2026-03-09 21:55:56,info untuk apk nya ini kok maintenance ya,0
f27c10f0-f399-47da-b2b5-c7a818a23419,Heri Kris,5,2026-03-09 20:52:38,Bagus,0
cd1bb72f-c57f-40d1-8bbc-10840b74f9f4,Imam Wahyudi,5,2026-03-09 20:23:57,ok,0
f39b0667-a34a-4dac-ac10-3977f086bdd9,Elsa Mailan,5,2026-03-09 19:51:17,mantap gk ribet,0
f5d697c4-a658-4854-800b-07c292b9fcd8,Lia Briliana,5,2026-03-09 19:14:31,bagus baik,0
c6bdb924-aba6-4e84-8ce9-695ccd35f881,sholeh nurma,5,2026-03-09 19:02:57,good job,0
97cccb36-3f9b-4fc9-91d0-ea598a8089aa,Akun Sendiri,1,2026-03-09 18:54:20,"iklan yang mengganggu,",0
00914bd1-36b6-4cb5-b3ae-46cf4164ca15,Didi Jeh,5,2026-03-09 18:46:30,datang musim mudik apknya dioatik atik mlulu,0
a8718e73-ddb4-42ba-b654-b3f4fad45ee4,Riksel Berhimpong,5,2026-03-09 18:31:11,ok,0
af86e840-6af3-441f-8994-2486180baa6c,Ditta Marselina,1,2026-03-09 18:06:04,"aplikasi gak guna, bayar aja kok ribet banget susah dapetin nya, mending yang gratisan dah",0
67fbaf51-470f-476c-9dfd-b749655f6855,Ias Andreas,1,2026-03-09 17:54:39,server lemot,0
beea544d-fb6f-45f0-9510-2d253fecb77b,Nugraha Abi,1,2026-03-09 17:36:19,antri gajelas,0
ffc84d83-93ca-429f-9271-3b99567689b3,Tri Budhy Susatyo (Budhy),4,2026-03-09 17:13:46,keren komplit,0
dfec9456-aec4-4a5e-8a5f-4827fab3c70c,The Redfield,2,2026-03-09 17:04:47,"kok makin susah beli tiket aja napa dah, stuck ga nampilin kursi yg tersedia",0
2700be09-fd54-4cbd-a92e-8930bd841732,Amin Irfan,1,2026-03-09 17:04:06,sistem antrian busuk,0
d5ed170c-2fc7-4e18-b336-d1eaf4ddb266,Adhan Udin,5,2026-03-09 16:59:21,bagus min,0
068a2c63-7d0a-44d6-aebf-4b32d19ef998,Imam Asr,2,2026-03-09 16:44:52,"mau pilih jadwal tiket loading ga karu²an lamanyaa, pdhl udah ditunggu 15 menit lebih masih sama aja disuruh. nunggu satu menit dan g kelar2, update lagi dong aplikasinya biar g ngebug",0
5ae3d4c6-7ffc-4978-8d2f-4ea6c79a2780,Wanda Aulia,3,2026-03-09 16:37:55,SERING EROR,0
19da2d0a-d921-42dc-b6c7-3fd8e6d795fd,Betsa' Ale,1,2026-03-09 16:34:49,"flash sale program lucu2an dari KAI, akses dibatasi, kebijakan antrian dan pembatasan akses aplikasi merugikan customer, tiket anda itu sudah tidak murah dan tidak pro rakyat, harusnya sudah tidak ada lagi pembatasan dan antrian.",0
d42c5b71-83d8-420e-b8cd-16c8f1c79c75,Aminah Fajri,5,2026-03-09 16:31:24,terima kasih access by kai dan membantui orang yang mau naik kereta cepat,0
e26be86c-d498-4ef5-9f2e-571cc44e74b5,muhammad wagiyono,5,2026-03-09 16:30:45,😃,0
74e02b44-9a82-4686-8902-ffac3d217976,Imam Ali,1,2026-03-09 16:30:10,"bangkeeeeeeee,tahun kemarin pas tanggal 19 puasa pasti elorrrr gak jadi beli tiket,pas besoknya beli udah pada habissss sekarang elorrrrr,masa lebaran di kampung orang lagi",0
d9b5522b-aebb-47bb-bd3d-c4704a07add6,Fatimah Tuzahro,5,2026-03-09 15:30:03,"aku berterimakasih bngt sama ga tau namanya apa ya cuman kya polri gitu didalem gerbong, aku kehilangan ktp laporan sama dia langsung dicariin trs ketemu doang Alhamdulillah. makasih untuk mas siapapun itu semoga rizkinya makin dilancarkan ya mas Aamiin..",0
5c71a26b-8b0b-474f-8e2d-b585187c84a1,Kiyanu Albani,1,2026-03-09 15:06:10,kejadian 3x beli tiket suka beda tanggal sama yg di beli jadi bikin ga mood harus nunggu kereta lagi sampe 2 jam tolong dong diperbaiki bug begitu,0
b53e6431-de26-49a2-bf1f-807b32159157,Ria Wulan (Ria),5,2026-03-09 14:35:07,sangat bagus,0
185d962e-2672-400f-a28f-a02955841723,ragil supriyo,5,2026-03-09 14:10:55,Cepat,0
9717fa38-cf0c-4363-9427-5b9a2b76d8b6,Rina Setiyani,5,2026-03-09 14:06:17,lebih mudah membeli tiket dri yg paling murah,0
1771b582-d781-44f0-a5f0-23d37f825e6d,nahdliyatul karomah,5,2026-03-09 14:02:44,tercepat,0
5a9e8af6-957d-4b5b-9562-b87652daf76e,berliana aryanto,4,2026-03-09 13:10:02,error terooooooooss,0
d8b40afb-e993-492c-ad5b-9ad3e3cd8689,Muhammad faisal,5,2026-03-09 12:58:28,mantp bangett,0
69885df5-412e-48b7-b680-f3718be33d6a,Amin sutrisno,5,2026-03-09 12:17:56,bagus,0
d2b59f39-17ad-4899-b144-8783ac54acb9,Helya Yulianti,3,2026-03-09 12:07:19,kenapa apk ini enga bisa dii download lagi sii di hp Oppo A31,0
298c7348-d457-4c09-897e-af43fafb75e2,Salie Cavalera,5,2026-03-09 12:02:33,mudah digunakan dan keren,0
ac438829-54af-49a7-9af3-e04cb8c6eaef,mochamad saefurrohman adi,1,2026-03-09 11:13:41,"min tolong sistemnya dipermudah, masa cuman pembatalan tiket ada delay so bad, truss untuk pas ingin order, truss saya batalkan order kembali karena berubah pikiran, ehh kenapa ada batasannya sih? kan gak jadi Order.",0
1e006407-f5ed-4fcd-8374-0254222de480,deni kurniawan,1,2026-03-09 09:45:01,"Setelah update malah ngawur min Jadwal keret kosong semua udah gant2 tanggal yang tadinya masih ada Jadwal semua,tolong diperbaiki lah seperti sebelumnya atau aplikasi lainnya",2
28e37fa3-7c29-4c96-889c-d722f6a25603,tedy kustedy,5,2026-03-09 09:37:21,bagus,0
10711ae3-1c3a-4c37-b6ac-043f68624fa0,Kios KIOR,1,2026-03-09 08:19:50,aplikasi sampah 😤 di aplikasi tempat duduk terakhir di nomor 17. . pada kenyataannya sampai nomor 21,0
29e238e1-426a-40a2-8375-1ff2df2a6e4e,Miftachul Rozak,5,2026-03-09 06:59:02,pelayanan cepat,0
f7a4763a-6bb2-4e0e-9c41-46ddb9216408,Arif Mugiarta,3,2026-03-09 04:18:15,ga bisa check-in online ya?!,0
1fe9bd09-cc2e-4dc3-9ffd-c687d79e0b73,Ranti Ayu,1,2026-03-09 01:51:40,versi update 15 februari 2026 eror trs,0
905e2f0a-f85a-4c97-acf3-b7571b9dbe3e,Muhammad Krisna,5,2026-03-09 00:59:16,mantap,0
ac91728e-b38b-41b8-917c-6525ed6ce746,Bagus Hadi Santoso (Roboert),2,2026-03-09 00:28:40,jadwal kereta selalu eror,0
0e6ec769-62d4-470e-8777-988615f3d46e,Irfan Firdaus,1,2026-03-09 00:14:18,"aneh,mesen jam 00.00 dari tiket tersedia tiba2 jadi ""No seat available"" aneh aneh",0
b5f424a5-87e4-461a-b28f-f2eee3091a50,triratna bingg,1,2026-03-09 00:06:20,"ga masuk akal, semenit abis total tu",0
cbca3f04-35c5-439c-805b-2bbf3ba5e227,Minari Yatin,1,2026-03-08 23:35:40,aplikasi makin lama bkn makin bagus malah makin bobrok. setiap update kenapa harus daftar member basic lagi???? juga kenapa sudah mengikuti prosedur tapi ttep gagal???? kenapa harus ke loket stasiun baru bisa daftar member basic??? aplikasi bukan mempermudah malah mempersulit!!!!!!,1
c138b6d8-935b-44cb-9afa-07a730c7e5b8,Hafif New,5,2026-03-08 22:57:44,baik,0
83c7e39f-5cc2-4227-b3b4-5f6d81b255fa,Abi Musta'man,1,2026-03-08 21:28:06,apk busuk,0
e253c65a-ad5f-4021-9d8d-c23329b5fd2a,0 4,1,2026-03-08 20:43:54,aplikasi apaan ini.. pesan tiket cuma maksimal 4 orang.. makin jelek aj layanan.. makin mahal pula..,0
6f828ed0-9a15-4e84-a4ae-5def55b870b0,Saikhu Rozikin,5,2026-03-08 19:53:26,mantap,0
69d819bd-c2d3-4c26-96ec-51ee656b54a2,Kiki Wildan,5,2026-03-08 19:03:31,baikk,0
0dc7c434-c863-4f77-829f-68b4cbb21a43,Muhammad Tikno,5,2026-03-08 18:34:16,ada udah di balik batu batunya hilang penumpang nya datang😂,0
71cbcef5-6be1-4cf4-b9fe-b49b2368e76a,SHALAHUDDIN LABORAHIMA,5,2026-03-08 17:58:25,bantu golongan bawah untuk tiket lebaran di buat diskon 50% sebagai keberkahan KAI,0
2a9f69c9-e38f-43f8-8e00-5621d910a455,moko aizenz,5,2026-03-08 17:25:18,Kapan tiket supaspro mulai bisa dipesan lewat sini?,0
b86b9a1b-bb5e-4150-bc20-31b666c4da55,Samirin Alif,5,2026-03-08 16:59:44,"Aplikasi KAI ACESS saya knpa ga bisa buat ngeliat jadwal yah?semua jadwal dr bulan Februari,Maret,April ga nongol.Haya bertuliskan tiket tidak tersedia",3
6ce28288-c6b2-41b5-a90b-f819b0aacfcd,YuriKerusu,5,2026-03-08 14:31:47,Admin kai121 fast respon. semoga selalu membantu untuk penumpang setia kereta api Indonesia,0
9a33f63f-b48f-4053-bbd8-5191a328a76f,Slamet Wahyudi,5,2026-03-08 14:12:31,pelayanan bagus dan tempat bersih,0
424a158b-6703-4f71-ace6-b8957d324069,Soelistyo Moko,1,2026-03-08 13:46:56,Hari ini access by KAI tidak bisa di akses. Kenapa ?,0
46fd7cc3-4667-42b3-8125-e8b014409ef2,Wulan Aprillia,3,2026-03-08 13:15:40,kai knp ya sering loading lama bgt,0
4fc46f92-6e7b-4e2a-83b6-33beeadc5cdb,Redi Cahyadi,5,2026-03-08 09:49:09,"kenapa pembaharuan nya tidak opsional,,, kan ruang penyimpanan habis",0
8cc13a20-0f04-4cd1-9e26-95cc72c46710,Handy Juanto,5,2026-03-08 08:13:36,sangat bagus dan membantu,0
bcd1b2e0-6f7d-4aa8-b789-9ce8e533c2d6,Kusnono Nono,5,2026-03-08 08:11:49,ok,0
5998fb8e-2be1-49ac-8311-5b543a628cc1,Hany Dya,1,2026-03-08 07:56:33,"tidak puas, pembuataan akun yang dipersulit serta para call center yang bisa dimintai tolong tidak langsung gerak cepat, pelayanan lambat SEKALI saya harap bisa lebih diperbaiki lagi",1
e8faab5c-a69a-4153-9288-e5be77772ca3,syaefudin zul,5,2026-03-08 07:40:26,good,0
f3b6f3e3-0a51-4dee-9966-843c2329ce7d,Khomsatun Tun,5,2026-03-08 07:31:41,naik kereta api aman dan nyaman,0
0c94b41b-8af2-4ead-a7fa-5a1a68e54e82,Safei Nurhelawati,5,2026-03-08 07:06:41,sangat puas,0
cb6c2105-52ad-4b71-a731-77ab5cb52e7a,Anyon Cilok,5,2026-03-08 06:24:32,aplikasi yang sangat istimewa. ada kemajuan.. refund ga mesti nunggu 1 bulan..,0
504615f5-c733-4525-93ac-03a320674aa3,Sri Ulansari,1,2026-03-08 03:06:19,"bikin apk kok repot,daftar baru dipersulit(error) saya coba ganti Hp masih sama error terus!!!",0
09e09605-79c7-4f3f-953e-7ed35eed9f50,eko hariyanto,2,2026-03-08 02:05:43,akses agak sulit padahal masih dinihari. pembayaran sering gagal melalui metode apapun.,1
ae97b854-14a2-450e-8d54-15ce679d8157,Rida Melati,1,2026-03-08 00:24:03,"tolong upgrade dong sistem nya, kami kesusahan pesan tiket, udah ngewarr ampe tengah malem malah gak dapet, mana gak ada keterangan tiketnya habis atau apa",1
36f91934-8220-4eef-bee4-70fac15ee43d,dzalu Sfq,1,2026-03-08 00:06:09,"mau war tiket malah ga muncul"" padahal udah 00.00, hasilnya ga dapet tiket. padahal sinyal aman, hp lancar, aplikasi rusak, calo ga abis"", aplikasi jelek mending pake pihak ketiga daripada pake ini, APLIKASI RUSAK!!!!!",2
75b5f4ab-6cf4-4527-9875-d95f082f0aff,Ria heri,5,2026-03-07 23:02:30,aplikasi yang ok banget.,0
eee82515-0b83-4378-af78-08aeca0ce6cb,Husni Kaisa NF,5,2026-03-07 21:25:13,canggih dan mudah aplikasinya,0
beaa608b-f76c-4718-98fa-72ac8559cf48,Raka Merana,5,2026-03-07 21:01:19,Sangat Puas,0
731caa29-7ab4-4156-8568-24ba799077d8,tri yuli susanto,5,2026-03-07 20:49:41,semakin mudah,0
60b8d408-00f1-47d5-928f-e8ef86135e8b,Kresna Agil,1,2026-03-07 20:15:04,Saya top up kai pay 2 kali tp.yg masuk cuma 8.000 ribuuu. aku nyobak beli tiket juga nggak bisa dari tadi pagii sampek sekarang tolong diperbaiki lg apknyaa,0
18da7b27-0867-4721-87cf-ebfcf0eb037e,MUHAMMAD TSAQIB ATS-TSANY (atstsany),5,2026-03-07 19:38:39,customer servicenya oke sekali,0
bb7bc973-165c-4e32-836f-817f5d539d27,rana danheni,1,2026-03-07 19:31:12,"sejak kapan ya pegawai KAI bisa lewat pagar/loncat pagar pembatas? tapi saya ikuti di cegah sekuriti, dan saya bilang kok itu bisa, dan scuriti nya bilang itu pegawai, kejadian stasiun gadobangkong kira kira jam 19.15- 19.30, saya bukan mau ikutan lewat hanya ingin memberitahu scuriti, itu conto tidak baik",0
db72fc98-6ed0-42fa-b3d7-279cad676104,ZAINUL MUTTAQIN,5,2026-03-07 19:24:10,sangat membantu,0
2b7721c2-3b83-4b5c-bbaa-99e2ab580aad,M AZKA DHIYAULHAQ,5,2026-03-07 19:17:54,Mantap,0
0db21ae3-7156-4a8c-b390-83b6863ccea8,reksa ma,5,2026-03-07 17:40:55,pembatalan tiket yg simpel,0
9612d124-971d-45e5-b3b8-4dfac59b1846,Asep Waris,5,2026-03-07 17:18:39,informasi cukup baik,0
9e1b8f84-10a2-4bf8-9fbd-a8aeb3cc4d23,Mochamad Destha,5,2026-03-07 17:15:31,gabisa berkata kata,0
b4ced18d-6e36-4e97-b6c5-7d67df9bd333,marhento,5,2026-03-07 13:49:56,bermanfaat,0
3ffb7576-b549-41a0-bbf5-1956d66f1285,Nomnom,5,2026-03-07 13:23:56,oke,0
6189559b-e521-4d7b-8943-310b12f2c134,pitono,2,2026-03-07 13:10:46,aplikasi bagus cuma methode pembayarannya susah bikin DaTing,0
1be5797c-7f3b-46e7-9583-0da1e719fa25,Nazilla Agasha,1,2026-03-07 12:52:42,"error mlu waktu mesen ticket, jadinya malah gadapet kursi",0
196cbe42-8bdd-4fdc-9459-4dc97a6b9e47,EDI STO,1,2026-03-07 12:48:25,Aneh di android 15 dan 16 nggak kompatibel,0
0823ccaf-e388-462c-8d91-16e0e6af79e3,MUJIYA 99,1,2026-03-07 12:33:53,"Kebangetan sih,topup aj belum beli tiket sudah kena potong 2000,niatnya mau pelayanan atau pungli.",0
5665a63d-e390-4fb4-92fa-5420a2cac87b,avon may,5,2026-03-07 12:08:13,joozzz,0
4000d43e-c3d4-47e5-b12e-1e47b61843a4,Farhan Syaf,5,2026-03-07 11:08:39,keabisan tiket,0
a2830d2f-1480-4042-8afe-f3da74cb74ff,Rey Flaght,1,2026-03-07 11:04:12,saran aja sih ya . kalau orang mau refund tiket ituu di percepat jangan di persulit . padahal udah pesen tiket yg eksekutif hati2 teman2 kalau ingin refund tiket yaaa .. bisa2 uang kalian bablasssa..,0
437f7c43-37d4-4cbc-86a2-2208c1927f01,Mazaya sulaekhah,1,2026-03-07 10:33:07,"sudah pakai jaminan refund, giliran mau refund gabisa"" otp nya selalu tidak valid, sudah dicoba semua cara yang disarankan sampai reinstal apk nyaa. Buat apa ada apk kalau masalah refund juga harus ke stasiun dan lebih ribet urusannya dengan bawa dokumen dll???",2
b5fcd793-ced6-4d1a-a801-8718f4eff114,Mas Eron,5,2026-03-07 10:21:59,"nice SBY PWT, MLG PWT aman",0
d6ff7962-4ef5-495b-99a9-7b722da5b3db,Dmosty 01,5,2026-03-07 08:37:59,cepat dan aman,0
a4e34884-ffbe-49b3-8c5f-3232c2fd57c7,MAN Supratman,5,2026-03-07 08:11:46,mantap,0
7b398ee1-598a-4570-b9c3-89ad5dd5e80b,bagus sungkono,5,2026-03-07 07:54:24,ok bro,0
3a182e50-13e8-450a-ae4b-19df2a8efc47,agus prayudi,5,2026-03-07 05:04:45,good,0
a0a381f1-3991-4c2b-9bdf-21b0b16626de,eva rahayu,5,2026-03-07 05:00:03,Pengalaman memesan yang menyenangkan.. terima kasih KAI.,0
e481a879-a98b-4b5f-897d-5743d565ea80,Rahma puspita Dewi,1,2026-03-07 02:07:34,"yaaa seperti apk pemerintah lainnya, busuk",0
0b81630a-4b43-4e93-a34a-ef5142c4e6c2,Luluk Munawaroh,5,2026-03-07 01:56:12,sangat memudahkan kita👍👍👍👍👍,0
a205c734-ee68-4dd3-8c82-b6ed2c42522a,GAPTEK story,1,2026-03-07 00:31:48,"aplikasi gak jelas ,,udah rela2 begadang demi war tiket ,keterangan tidak tersedia,,giliran pake Traveloka tersedia,,, aplikasi resmi tapi gak berguna",0
87a6c92d-9e87-40d6-9ddd-bc7c0846d4bf,Izzatil Ulya,2,2026-03-07 00:10:01,masa mau nge-war tiket tiba tiba ga bisa gara² masa pemulihan?!!! padahal dari HP temenku bisa! 😑,0
a92c7c5c-0862-47b1-a935-ab2d0542cfc2,vivi firmandari,4,2026-03-06 21:56:22,pelayanan ok,0
1cf9bd22-231a-47d7-9e9d-26a09b6d1281,Achmadi,1,2026-03-06 21:55:16,upgrade basic gagal terus,0
86fdd242-1780-40ce-993a-a356e87cdad4,Ria Andriyani,5,2026-03-06 21:47:02,pokoknya nyaman pakai acces kai,0
08a191d3-cfdd-4569-890f-7476fce033d0,imam kusairi,5,2026-03-06 21:23:00,ok,0
bc7c6950-520a-4666-b810-58dbeac3084f,Jumadi Gendut,4,2026-03-06 20:19:21,Pelatanan nya lebih baik,0
4570b21e-3cea-4bfe-9a35-64efb687d099,hanes hambali,5,2026-03-06 20:18:08,bagus pelayanan pembatalan perjalanan,0
ac573594-511a-4969-85a8-947fe7935971,DELLA SAFA,1,2026-03-06 19:38:09,ini aplikasi terparah . ngga kaya aplikasi penerbangan gampang . ini ribettt bangetv. mau masuk aja suruh ngulang ngulang . heran . perbaiki aplikasinya dong . orang mau pesen aja . udah lama ngga masuk apikasi harus ngulang berkali kali . terus eror banget ni aplikasi . KAI dari dulu problem banget . contoh aplikasi lain dong yang ngga ribet kaya gini . eror . mau masuk aja harus ngulang berkali kali terus udah masuk tiba tiba keluar lagi suruh login lagi .,0
c6970601-9f63-41f3-b954-9b5a78e37b98,Hikmal Vidyanata,5,2026-03-06 19:05:29,"saya belum pernah naik kereta luar provinsi,pengen sekali pulang kampung naik kereta tapi kenapa harganya mahal sekali,yang harga yang bisa saya jangkau slalu habis,",0
f7693010-47e9-44d6-9409-4819c7822467,Ody Sey,5,2026-03-06 16:59:14,Great,0
f1324c35-4dbf-4125-8c01-3b778749e394,Ramhans Mauboi,5,2026-03-06 16:53:51,ok,0
7b304684-83fa-4a23-b127-70570217cbee,Widodo Abacus,5,2026-03-06 15:55:12,sangat membantu,0
3c63a28a-d6d0-41c8-bace-071ad968941b,Ismawiya,5,2026-03-06 14:45:13,bagus,0
d0cec7f7-eeb0-45b9-ba4d-020998daba7d,Nna Tresna,1,2026-03-06 14:37:22,"aplikasi nya eror lagi malah gak bisa log in, terus ke kunci buat 1 jam aduh kacau",0
fae57660-7005-4340-af7a-e3dd4ef02069,ilyas winarko,5,2026-03-06 13:40:55,menu grab kok gak muncul ya???,0
806fc81d-a25a-4a65-ac62-6776f8b3ef38,Bondan Hari Prakoso,4,2026-03-06 13:08:01,Aplikasinya sudah cuma saat traffic tinggi harus nunggu ketika login. Utk pemesanan KA Lokal mgkn bisa H-14,0
552da248-f172-412b-80fa-1bd9c46d94f1,Bambang Iriandi M,5,2026-03-06 11:02:31,mantap pakai KAI,0
